suite_id,sample_id,code,label,character
75,2,15,14,亿
71,1,6,5,五
75,8,12,11,百
13,2,15,14,亿
1,1,14,13,万
78,1,4,3,三
47,7,12,11,百
93,8,6,5,五
84,3,1,0,零
2,3,5,4,四
70,7,11,10,十
86,10,10,9,九
75,8,6,5,五
36,3,1,0,零
16,7,4,3,三
8,4,7,6,六
88,8,15,14,亿
56,7,3,2,二
84,9,12,11,百
33,9,6,5,五
64,10,14,13,万
58,1,4,3,三
27,7,4,3,三
1,8,6,5,五
83,3,4,3,三
52,9,12,11,百
92,2,6,5,五
90,5,1,0,零
44,1,2,1,一
49,3,6,5,五
85,9,12,11,百
14,9,9,8,八
69,5,1,0,零
89,10,15,14,亿
32,2,5,4,四
5,2,14,13,万
94,9,4,3,三
47,10,2,1,一
63,1,8,7,七
83,7,4,3,三
84,8,7,6,六
52,4,1,0,零
51,9,12,11,百
64,7,1,0,零
5,7,5,4,四
22,10,6,5,五
55,5,8,7,七
6,8,9,8,八
31,10,6,5,五
30,5,8,7,七
14,10,9,8,八
21,10,12,11,百
35,6,8,7,七
37,1,6,5,五
25,8,15,14,亿
59,6,9,8,八
3,7,7,6,六
58,8,6,5,五
76,4,12,11,百
31,3,2,1,一
34,4,8,7,七
54,6,13,12,千
7,9,11,10,十
30,9,14,13,万
21,7,13,12,千
20,1,3,2,二
52,6,5,4,四
1,4,2,1,一
61,1,10,9,九
69,2,4,3,三
99,10,7,6,六
15,1,14,13,万
54,1,8,7,七
4,3,13,12,千
25,4,8,7,七
45,4,2,1,一
79,5,7,6,六
7,2,13,12,千
59,9,10,9,九
3,7,15,14,亿
81,5,2,1,一
45,7,8,7,七
12,10,6,5,五
55,2,10,9,九
92,10,7,6,六
16,10,11,10,十
69,4,11,10,十
27,4,4,3,三
93,10,11,10,十
54,6,9,8,八
22,1,11,10,十
84,8,12,11,百
94,9,15,14,亿
36,8,3,2,二
93,2,3,2,二
70,4,9,8,八
32,2,9,8,八
24,7,15,14,亿
87,7,6,5,五
17,8,9,8,八
84,1,10,9,九
37,10,3,2,二
77,2,14,13,万
66,9,9,8,八
73,4,9,8,八
91,2,9,8,八
66,5,10,9,九
50,5,14,13,万
59,6,7,6,六
80,9,1,0,零
98,7,2,1,一
15,9,2,1,一
96,6,1,0,零
21,2,14,13,万
100,7,2,1,一
25,3,4,3,三
88,6,10,9,九
87,9,14,13,万
37,5,15,14,亿
29,2,15,14,亿
1,4,10,9,九
13,10,13,12,千
71,10,15,14,亿
2,4,13,12,千
86,2,5,4,四
53,10,12,11,百
41,5,8,7,七
86,4,13,12,千
2,5,8,7,七
79,7,14,13,万
90,7,4,3,三
54,9,2,1,一
5,7,1,0,零
35,3,1,0,零
21,8,11,10,十
5,3,6,5,五
60,4,10,9,九
78,9,13,12,千
92,8,6,5,五
21,6,14,13,万
86,3,10,9,九
24,4,5,4,四
96,6,5,4,四
91,9,15,14,亿
2,10,8,7,七
45,3,8,7,七
40,8,4,3,三
64,4,1,0,零
1,2,1,0,零
23,3,4,3,三
9,3,5,4,四
53,5,14,13,万
24,3,3,2,二
68,5,1,0,零
11,9,7,6,六
41,8,12,11,百
36,7,7,6,六
8,1,14,13,万
38,3,7,6,六
99,2,2,1,一
95,1,12,11,百
65,5,15,14,亿
97,10,1,0,零
73,6,3,2,二
67,7,5,4,四
27,8,8,7,七
85,10,11,10,十
98,6,15,14,亿
57,7,10,9,九
81,6,12,11,百
81,10,15,14,亿
62,6,15,14,亿
27,6,2,1,一
4,3,2,1,一
57,3,7,6,六
6,1,2,1,一
17,6,3,2,二
41,7,6,5,五
8,4,10,9,九
30,9,7,6,六
45,9,11,10,十
74,9,5,4,四
22,4,10,9,九
81,6,2,1,一
1,9,13,12,千
70,6,11,10,十
17,3,6,5,五
10,4,14,13,万
5,5,2,1,一
91,3,7,6,六
87,3,13,12,千
75,3,12,11,百
9,5,11,10,十
49,2,15,14,亿
6,9,10,9,九
72,9,1,0,零
86,4,15,14,亿
82,6,11,10,十
31,7,5,4,四
37,9,3,2,二
44,4,13,12,千
38,7,13,12,千
97,2,9,8,八
18,2,1,0,零
97,5,12,11,百
98,1,10,9,九
53,2,5,4,四
26,1,10,9,九
39,10,4,3,三
16,8,15,14,亿
71,9,10,9,九
67,1,9,8,八
63,6,10,9,九
50,8,7,6,六
36,10,10,9,九
47,1,13,12,千
72,5,9,8,八
14,1,11,10,十
13,6,9,8,八
85,10,9,8,八
77,7,5,4,四
49,4,13,12,千
14,9,11,10,十
73,6,5,4,四
27,5,12,11,百
48,5,4,3,三
39,9,2,1,一
27,8,3,2,二
7,9,2,1,一
37,2,6,5,五
54,3,8,7,七
67,2,14,13,万
70,3,2,1,一
94,6,7,6,六
1,7,4,3,三
99,6,2,1,一
31,9,6,5,五
76,1,7,6,六
63,1,15,14,亿
22,10,4,3,三
100,2,2,1,一
9,3,14,13,万
29,5,10,9,九
41,2,9,8,八
40,4,13,12,千
9,5,15,14,亿
7,7,5,4,四
77,4,3,2,二
48,6,13,12,千
6,5,9,8,八
42,3,9,8,八
71,3,11,10,十
9,3,1,0,零
12,5,11,10,十
49,6,13,12,千
77,7,7,6,六
13,1,3,2,二
21,6,4,3,三
97,10,9,8,八
92,7,5,4,四
35,6,6,5,五
75,5,14,13,万
53,6,14,13,万
28,8,11,10,十
49,6,8,7,七
72,3,8,7,七
10,5,1,0,零
73,9,4,3,三
98,7,13,12,千
91,10,14,13,万
53,2,4,3,三
53,3,14,13,万
94,4,1,0,零
71,9,15,14,亿
40,2,3,2,二
31,9,7,6,六
99,2,8,7,七
95,6,10,9,九
98,3,6,5,五
47,6,6,5,五
87,9,12,11,百
96,9,6,5,五
48,3,14,13,万
97,3,14,13,万
27,7,9,8,八
96,10,12,11,百
24,2,9,8,八
27,1,12,11,百
17,8,10,9,九
79,9,9,8,八
59,7,12,11,百
42,5,6,5,五
49,5,3,2,二
19,5,7,6,六
26,9,14,13,万
66,7,4,3,三
57,9,15,14,亿
67,8,11,10,十
88,4,7,6,六
91,5,7,6,六
25,3,7,6,六
89,8,4,3,三
43,3,6,5,五
26,7,1,0,零
35,5,1,0,零
53,9,14,13,万
22,4,11,10,十
31,5,12,11,百
88,4,4,3,三
24,1,13,12,千
45,1,2,1,一
30,8,5,4,四
22,8,2,1,一
34,2,7,6,六
80,9,9,8,八
18,8,13,12,千
58,8,14,13,万
91,5,6,5,五
61,9,9,8,八
47,3,15,14,亿
12,9,12,11,百
23,8,8,7,七
84,5,6,5,五
27,8,4,3,三
82,5,3,2,二
71,7,9,8,八
15,5,9,8,八
32,2,10,9,九
92,2,8,7,七
6,10,6,5,五
14,10,14,13,万
57,4,15,14,亿
52,6,9,8,八
31,7,9,8,八
64,6,1,0,零
2,1,3,2,二
22,5,3,2,二
81,2,11,10,十
75,6,14,13,万
98,3,9,8,八
43,5,12,11,百
71,4,1,0,零
77,9,15,14,亿
95,9,11,10,十
97,6,12,11,百
70,1,3,2,二
85,3,11,10,十
75,4,11,10,十
91,10,12,11,百
46,10,6,5,五
39,8,3,2,二
83,2,8,7,七
98,6,11,10,十
6,10,4,3,三
58,6,1,0,零
30,3,9,8,八
17,8,2,1,一
82,10,12,11,百
68,9,10,9,九
98,6,4,3,三
55,10,12,11,百
61,9,6,5,五
34,2,14,13,万
39,9,4,3,三
50,4,6,5,五
81,1,3,2,二
34,7,1,0,零
79,4,6,5,五
93,1,11,10,十
2,5,2,1,一
26,7,10,9,九
79,7,2,1,一
93,10,12,11,百
1,4,3,2,二
38,7,12,11,百
43,9,14,13,万
95,8,3,2,二
70,8,7,6,六
28,8,14,13,万
49,7,6,5,五
27,2,10,9,九
55,1,13,12,千
93,10,14,13,万
61,2,9,8,八
57,5,15,14,亿
92,5,4,3,三
80,10,15,14,亿
96,9,5,4,四
72,7,11,10,十
24,2,15,14,亿
30,9,15,14,亿
94,9,8,7,七
69,6,6,5,五
56,8,1,0,零
79,6,9,8,八
86,5,15,14,亿
23,4,3,2,二
86,4,10,9,九
88,7,8,7,七
59,5,9,8,八
75,7,14,13,万
34,9,7,6,六
40,2,5,4,四
71,8,10,9,九
4,4,6,5,五
26,10,6,5,五
71,6,13,12,千
66,6,11,10,十
34,1,2,1,一
59,4,2,1,一
67,9,6,5,五
61,10,13,12,千
35,10,11,10,十
86,10,7,6,六
61,5,1,0,零
81,8,8,7,七
86,3,11,10,十
3,2,15,14,亿
78,3,13,12,千
36,4,13,12,千
53,5,11,10,十
91,9,8,7,七
93,5,6,5,五
66,7,6,5,五
99,4,2,1,一
99,8,11,10,十
69,3,10,9,九
97,10,7,6,六
58,5,8,7,七
76,8,13,12,千
46,3,14,13,万
93,6,7,6,六
57,1,15,14,亿
60,5,15,14,亿
90,10,3,2,二
56,6,2,1,一
51,4,4,3,三
87,4,15,14,亿
32,1,8,7,七
87,7,5,4,四
79,6,1,0,零
29,10,7,6,六
36,6,11,10,十
70,8,8,7,七
71,6,8,7,七
44,2,2,1,一
47,9,5,4,四
53,4,6,5,五
62,2,15,14,亿
3,1,5,4,四
74,10,4,3,三
69,3,11,10,十
5,1,15,14,亿
90,2,9,8,八
93,10,9,8,八
65,7,13,12,千
93,10,8,7,七
39,9,8,7,七
16,3,8,7,七
71,3,12,11,百
31,2,6,5,五
8,9,4,3,三
92,10,5,4,四
82,7,5,4,四
91,5,15,14,亿
22,7,13,12,千
54,6,6,5,五
91,4,4,3,三
51,10,8,7,七
69,8,1,0,零
13,9,11,10,十
66,6,14,13,万
30,2,13,12,千
7,8,11,10,十
9,2,1,0,零
42,4,1,0,零
60,4,2,1,一
77,7,11,10,十
10,9,1,0,零
43,3,7,6,六
19,6,15,14,亿
77,5,3,2,二
45,8,2,1,一
80,1,12,11,百
87,3,10,9,九
86,8,2,1,一
52,4,11,10,十
11,5,2,1,一
74,10,2,1,一
97,7,15,14,亿
20,4,15,14,亿
27,6,10,9,九
52,8,14,13,万
93,8,1,0,零
14,2,4,3,三
70,5,7,6,六
91,1,1,0,零
54,2,10,9,九
43,5,2,1,一
100,8,11,10,十
85,1,13,12,千
89,2,5,4,四
79,3,8,7,七
19,1,3,2,二
13,6,15,14,亿
78,2,4,3,三
22,4,3,2,二
96,5,5,4,四
25,3,9,8,八
75,10,12,11,百
48,4,9,8,八
99,6,3,2,二
11,9,9,8,八
84,7,6,5,五
5,4,12,11,百
80,1,7,6,六
28,5,2,1,一
18,4,13,12,千
14,7,8,7,七
22,10,9,8,八
44,2,3,2,二
33,8,1,0,零
17,9,13,12,千
25,4,1,0,零
51,1,5,4,四
6,10,13,12,千
9,2,15,14,亿
69,6,7,6,六
65,4,9,8,八
72,6,7,6,六
98,6,8,7,七
44,10,10,9,九
75,6,1,0,零
64,8,15,14,亿
31,8,15,14,亿
70,7,4,3,三
71,5,12,11,百
100,7,12,11,百
49,1,8,7,七
50,3,15,14,亿
6,8,12,11,百
1,6,3,2,二
14,4,10,9,九
15,6,7,6,六
14,2,12,11,百
33,6,15,14,亿
27,8,2,1,一
70,4,3,2,二
60,10,3,2,二
39,10,1,0,零
86,9,14,13,万
59,2,9,8,八
25,5,7,6,六
89,7,14,13,万
32,8,4,3,三
88,8,10,9,九
56,9,3,2,二
91,6,2,1,一
87,3,1,0,零
9,2,2,1,一
48,9,1,0,零
87,9,2,1,一
10,6,11,10,十
50,7,4,3,三
99,1,6,5,五
65,9,2,1,一
76,3,7,6,六
57,4,6,5,五
18,3,8,7,七
63,5,9,8,八
99,5,10,9,九
24,3,5,4,四
35,7,14,13,万
23,10,10,9,九
7,5,15,14,亿
88,3,1,0,零
75,7,9,8,八
99,1,7,6,六
71,2,4,3,三
98,9,2,1,一
85,3,13,12,千
46,7,8,7,七
81,5,5,4,四
68,3,6,5,五
100,10,11,10,十
15,3,13,12,千
59,5,2,1,一
94,3,13,12,千
61,5,11,10,十
21,7,5,4,四
22,2,13,12,千
58,10,9,8,八
29,6,3,2,二
27,6,7,6,六
79,5,10,9,九
76,8,5,4,四
7,1,4,3,三
17,9,2,1,一
52,6,15,14,亿
3,5,1,0,零
59,5,4,3,三
12,10,2,1,一
64,2,12,11,百
55,3,2,1,一
10,6,6,5,五
3,3,5,4,四
48,3,3,2,二
31,3,5,4,四
59,5,5,4,四
80,2,3,2,二
65,7,5,4,四
44,3,15,14,亿
54,2,9,8,八
16,1,6,5,五
40,6,9,8,八
84,8,3,2,二
9,1,13,12,千
59,6,13,12,千
44,4,6,5,五
56,8,11,10,十
32,7,11,10,十
75,4,2,1,一
9,9,11,10,十
68,8,14,13,万
1,5,13,12,千
75,4,12,11,百
25,9,10,9,九
99,8,4,3,三
23,7,4,3,三
76,7,12,11,百
12,7,12,11,百
85,9,2,1,一
59,8,12,11,百
33,4,4,3,三
69,6,3,2,二
17,6,6,5,五
11,5,8,7,七
44,6,1,0,零
36,9,7,6,六
43,5,13,12,千
59,5,14,13,万
25,4,11,10,十
47,1,1,0,零
13,10,15,14,亿
37,10,15,14,亿
48,3,12,11,百
94,9,1,0,零
81,3,8,7,七
61,3,5,4,四
78,9,10,9,九
70,5,11,10,十
38,2,3,2,二
19,10,6,5,五
41,3,6,5,五
66,6,6,5,五
47,3,9,8,八
60,8,15,14,亿
47,6,14,13,万
56,6,8,7,七
50,6,10,9,九
32,5,1,0,零
75,4,15,14,亿
34,4,6,5,五
96,4,6,5,五
26,10,15,14,亿
46,8,8,7,七
44,1,15,14,亿
87,1,10,9,九
33,1,2,1,一
